symbol,pred_date,entry_date,prob,mae,none__ret,none__days,none__hit,none__exit,predlow_close__ret,predlow_close__days,predlow_close__hit,predlow_close__exit,predlow_touch__ret,predlow_touch__days,predlow_touch__hit,predlow_touch__exit,ema_close__ret,ema_close__days,ema_close__hit,ema_close__exit,ema_touch__ret,ema_touch__days,ema_touch__hit,ema_touch__exit,fixed_8pct__ret,fixed_8pct__days,fixed_8pct__hit,fixed_8pct__exit,fixed_12pct__ret,fixed_12pct__days,fixed_12pct__hit,fixed_12pct__exit,fixed_15pct__ret,fixed_15pct__days,fixed_15pct__hit,fixed_15pct__exit,fixed_20pct__ret,fixed_20pct__days,fixed_20pct__hit,fixed_20pct__exit,fixed_25pct__ret,fixed_25pct__days,fixed_25pct__hit,fixed_25pct__exit
GODAVARIB,2025-03-19,2025-03-20,0.8200692041522492,-0.08298503818796643,-0.08023882054570897,5,False,2025-03-26,-0.08023882054570897,5,False,2025-03-26,-0.08059701492537319,5,True,2025-03-26,-0.045134313782649205,1,True,2025-03-20,0.0,1,True,2025-03-20,-0.08000000000000007,5,True,2025-03-26,-0.08023882054570897,5,False,2025-03-26,-0.08023882054570897,5,False,2025-03-26,-0.08023882054570897,5,False,2025-03-26,-0.08023882054570897,5,False,2025-03-26
SENCO,2025-03-20,2025-03-21,0.999999,-0.021103074833925706,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27,0.024472401481642203,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27,-0.009576208867296265,5,False,2025-03-27
DYCL,2025-03-20,2025-03-21,0.9487179487179487,-0.03351449275362317,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27,0.03840581921563624,1,True,2025-03-21,0.0,1,True,2025-03-21,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27,0.010507224262624515,5,False,2025-03-27
MAXESTATES,2025-03-20,2025-03-21,0.8571428571428571,-0.02025139664804465,0.14511176594142805,5,False,2025-03-27,0.14511176594142805,5,False,2025-03-27,-0.008379888268156388,1,True,2025-03-21,0.04189944134078205,1,True,2025-03-21,0.0,1,True,2025-03-21,0.14511176594142805,5,False,2025-03-27,0.14511176594142805,5,False,2025-03-27,0.14511176594142805,5,False,2025-03-27,0.14511176594142805,5,False,2025-03-27,0.14511176594142805,5,False,2025-03-27
AEROENTER,2025-03-20,2025-03-21,0.8200692041522492,-0.0357142857142857,-0.03142856416248141,5,False,2025-03-27,-0.01238096328008742,4,True,2025-03-26,-0.009285699753534216,1,True,2025-03-21,-0.0013095310756138234,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.03142856416248141,5,False,2025-03-27,-0.03142856416248141,5,False,2025-03-27,-0.03142856416248141,5,False,2025-03-27,-0.03142856416248141,5,False,2025-03-27,-0.03142856416248141,5,False,2025-03-27
CONFIPET,2025-03-20,2025-03-21,0.8200692041522492,-0.06691895382628354,-0.047998404528101224,5,False,2025-03-27,-0.048795076829569406,4,True,2025-03-26,-0.005974890311306935,3,True,2025-03-25,0.026687914300366655,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.047998404528101224,5,False,2025-03-27,-0.047998404528101224,5,False,2025-03-27,-0.047998404528101224,5,False,2025-03-27,-0.047998404528101224,5,False,2025-03-27,-0.047998404528101224,5,False,2025-03-27
FUSION,2025-03-20,2025-03-21,0.8200692041522492,-0.13303601639552964,-0.03265862440367706,5,False,2025-03-27,-0.03835331964247424,3,True,2025-03-25,-0.010085771668632115,3,True,2025-03-25,-0.03835331964247424,3,True,2025-03-25,0.0,1,True,2025-03-21,-0.07999999999999996,4,True,2025-03-26,-0.1200000000000001,5,True,2025-03-27,-0.03265862440367706,5,False,2025-03-27,-0.03265862440367706,5,False,2025-03-27,-0.03265862440367706,5,False,2025-03-27
GREENPANEL,2025-03-20,2025-03-21,0.8200692041522492,-0.021011980963155485,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27,-0.006003404437415538,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27,-0.004288164721639953,5,False,2025-03-27
HINDWAREAP,2025-03-20,2025-03-21,0.8200692041522492,-0.0799321631082427,-0.05768302946795345,5,False,2025-03-27,-0.04372275394585401,3,True,2025-03-25,-0.029617065050739022,3,True,2025-03-25,-0.04372275394585401,3,True,2025-03-25,-0.02858177102383941,3,True,2025-03-25,-0.05768302946795345,5,False,2025-03-27,-0.05768302946795345,5,False,2025-03-27,-0.05768302946795345,5,False,2025-03-27,-0.05768302946795345,5,False,2025-03-27,-0.05768302946795345,5,False,2025-03-27
JAICORPLTD,2025-03-20,2025-03-21,0.8200692041522492,-0.09278350515463918,-0.06742268985079736,5,False,2025-03-27,-0.02845363027041725,3,True,2025-03-25,-0.018247388072849535,3,True,2025-03-25,0.042783520885349535,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.07999999999999996,5,True,2025-03-27,-0.06742268985079736,5,False,2025-03-27,-0.06742268985079736,5,False,2025-03-27,-0.06742268985079736,5,False,2025-03-27,-0.06742268985079736,5,False,2025-03-27
KMEW,2025-03-20,2025-03-21,0.8200692041522492,-0.088142041851617,-0.07723528777940714,5,False,2025-03-27,-0.06125553302849551,4,True,2025-03-26,-0.028154739641130355,3,True,2025-03-25,-0.009004407845196627,1,True,2025-03-21,0.0,1,True,2025-03-21,-0.07999999999999996,4,True,2025-03-26,-0.07723528777940714,5,False,2025-03-27,-0.07723528777940714,5,False,2025-03-27,-0.07723528777940714,5,False,2025-03-27,-0.07723528777940714,5,False,2025-03-27
SURAJEST,2025-03-21,2025-03-24,0.6256410256410255,-0.1320645599915945,-0.12673005546842808,5,False,2025-03-28,-0.12673005546842808,5,False,2025-03-28,-0.12673005546842808,5,False,2025-03-28,-0.0807381804658982,2,True,2025-03-25,-0.07762036054539012,2,True,2025-03-25,-0.07999999999999996,2,True,2025-03-25,-0.12341404065596251,5,True,2025-03-28,-0.12673005546842808,5,False,2025-03-28,-0.12673005546842808,5,False,2025-03-28,-0.12673005546842808,5,False,2025-03-28
AGIIL,2025-03-21,2025-03-24,0.6197411003236247,-0.09774434611457716,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.08000000000000007,4,True,2025-03-27,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28,-0.07841026360910686,5,False,2025-03-28
DYCL,2025-03-21,2025-03-24,0.6197411003236247,-0.09881756756756754,-0.045945966565931196,5,False,2025-03-28,-0.08530405405405406,3,True,2025-03-26,-0.08006760880753805,3,True,2025-03-26,-0.02601355475348399,1,True,2025-03-24,0.0,1,True,2025-03-24,-0.08000000000000007,3,True,2025-03-26,-0.045945966565931196,5,False,2025-03-28,-0.045945966565931196,5,False,2025-03-28,-0.045945966565931196,5,False,2025-03-28,-0.045945966565931196,5,False,2025-03-28
MAXESTATES,2025-03-21,2025-03-24,0.6197411003236247,-0.02355118825146707,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28,0.028975952325711596,1,True,2025-03-24,0.0,1,True,2025-03-24,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28,0.029902139436504438,5,False,2025-03-28
SWSOLAR,2025-03-21,2025-03-24,0.6197411003236247,-0.05639239547670305,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28,-0.03572808118218196,3,True,2025-03-26,-0.030132193496903104,3,True,2025-03-26,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28,-0.033024287348524584,5,False,2025-03-28
EXICOM,2025-03-21,2025-03-24,0.5978260869565217,-0.07171127448133152,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28,-0.027114398737984047,3,True,2025-03-26,-0.018597714717041747,3,True,2025-03-26,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28,-0.06386071920858849,5,False,2025-03-28
ITCHOTELS,2025-03-21,2025-03-24,0.5978260869565217,-0.02025978328869149,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28,0.018197746453479935,5,False,2025-03-28
ROSSTECH,2025-03-21,2025-03-24,0.5978260869565217,-0.05317723711198785,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28,-0.05217393345657395,5,False,2025-03-28
TARC,2025-03-21,2025-03-24,0.5978260869565217,-0.050831527975333635,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28,-0.034123046665883505,5,False,2025-03-28
FUSION,2025-03-21,2025-03-24,0.577683615819209,-0.18440581821505353,-0.12334593852046172,5,False,2025-03-28,-0.09533330995878064,2,True,2025-03-25,-0.05925252120157287,2,True,2025-03-25,-0.09533330995878064,2,True,2025-03-25,-0.04003737550618802,1,True,2025-03-24,-0.07999999999999996,2,True,2025-03-25,-0.11999999999999988,3,True,2025-03-26,-0.15000000000000002,4,True,2025-03-27,-0.12334593852046172,5,False,2025-03-28,-0.12334593852046172,5,False,2025-03-28
GUJTHEM,2025-03-24,2025-03-25,0.6326530612244898,-0.07392053159407386,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01,-0.060449050086355816,5,False,2025-04-01
KRN,2025-03-24,2025-03-25,0.5164212910532275,-0.09368901552514053,-0.08794217907516433,5,False,2025-04-01,-0.05514840421718281,1,True,2025-03-25,-0.023883549282438632,1,True,2025-03-25,-0.05514840421718281,1,True,2025-03-25,-0.04842348289109988,1,True,2025-03-25,-0.07999999999999996,2,True,2025-03-26,-0.08794217907516433,5,False,2025-04-01,-0.08794217907516433,5,False,2025-04-01,-0.08794217907516433,5,False,2025-04-01,-0.08794217907516433,5,False,2025-04-01
TARC,2025-03-24,2025-03-25,0.5164212910532275,-0.09600302964183516,-0.03414275021163948,5,False,2025-04-01,-0.08927907383429579,1,True,2025-03-25,-0.06604410582132181,1,True,2025-03-25,-0.03414275021163948,5,False,2025-04-01,-0.03414275021163948,5,False,2025-04-01,-0.07999999999999996,1,True,2025-03-25,-0.03414275021163948,5,False,2025-04-01,-0.03414275021163948,5,False,2025-04-01,-0.03414275021163948,5,False,2025-04-01,-0.03414275021163948,5,False,2025-04-01
MCLOUD,2025-03-24,2025-03-25,0.49217809867629364,-0.01467888508367976,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,-0.01039374977900931,1,True,2025-03-25,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01,0.15302752573555756,5,False,2025-04-01
GODAVARIB,2025-03-24,2025-03-25,0.47368421052631576,-0.1470588235294118,-0.08988234576056986,5,False,2025-04-01,-0.049588192210477944,1,True,2025-03-25,-0.039705882352941146,1,True,2025-03-25,-0.049588192210477944,1,True,2025-03-25,-0.007508978895748308,1,True,2025-03-25,-0.07999999999999996,2,True,2025-03-26,-0.12,3,True,2025-03-27,-0.08988234576056986,5,False,2025-04-01,-0.08988234576056986,5,False,2025-04-01,-0.08988234576056986,5,False,2025-04-01
AGIIL,2025-03-24,2025-03-25,0.460758377425044,-0.12721415222767263,-0.12130974628721236,5,False,2025-04-01,-0.02522810988326407,2,True,2025-03-26,-0.017713381630171,1,True,2025-03-25,-0.12130974628721236,5,True,2025-04-01,-0.09577698966163561,3,True,2025-03-27,-0.07999999999999985,3,True,2025-03-27,-0.12,5,True,2025-04-01,-0.12130974628721236,5,False,2025-04-01,-0.12130974628721236,5,False,2025-04-01,-0.12130974628721236,5,False,2025-04-01
DIFFNKG,2025-03-24,2025-03-25,0.460758377425044,-0.051226593007599686,-0.03228719990223805,5,False,2025-04-01,-0.020021710195314735,2,True,2025-03-26,-0.019588827396240793,2,True,2025-03-26,-0.039646537763299405,3,True,2025-03-27,-0.039646537763299405,3,True,2025-03-27,-0.03228719990223805,5,False,2025-04-01,-0.03228719990223805,5,False,2025-04-01,-0.03228719990223805,5,False,2025-04-01,-0.03228719990223805,5,False,2025-04-01,-0.03228719990223805,5,False,2025-04-01
EXICOM,2025-03-24,2025-03-25,0.460758377425044,-0.1396931571165344,-0.0781984622455889,5,False,2025-04-01,-0.0876639335712146,2,True,2025-03-26,-0.07052705975953155,2,True,2025-03-26,-0.0876639335712146,2,True,2025-03-26,-0.07568899340996127,2,True,2025-03-26,-0.07999999999999996,2,True,2025-03-26,-0.12441227843533031,3,True,2025-03-27,-0.0781984622455889,5,False,2025-04-01,-0.0781984622455889,5,False,2025-04-01,-0.0781984622455889,5,False,2025-04-01
GRMOVER,2025-03-24,2025-03-25,0.460758377425044,-0.08532056759461726,-0.0010598672574279044,5,False,2025-04-01,-0.04080549588113769,1,True,2025-03-25,-0.02490724443165382,1,True,2025-03-25,-0.0010598672574279044,5,False,2025-04-01,-0.0010598672574279044,5,False,2025-04-01,-0.07999999999999996,4,True,2025-03-28,-0.0010598672574279044,5,False,2025-04-01,-0.0010598672574279044,5,False,2025-04-01,-0.0010598672574279044,5,False,2025-04-01,-0.0010598672574279044,5,False,2025-04-01
ORIENTTECH,2025-03-24,2025-03-25,0.460758377425044,-0.10637688659207789,-0.028789404992898837,5,False,2025-04-01,-0.09370956596686075,2,True,2025-03-26,-0.0722614241038344,1,True,2025-03-25,-0.028789404992898837,5,False,2025-04-01,-0.028789404992898837,5,False,2025-04-01,-0.07999999999999996,2,True,2025-03-26,-0.028789404992898837,5,False,2025-04-01,-0.028789404992898837,5,False,2025-04-01,-0.028789404992898837,5,False,2025-04-01,-0.028789404992898837,5,False,2025-04-01
NIBE,2025-03-25,2025-03-26,0.5474293989862419,-0.049987867094516636,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02,0.10852557801493812,5,False,2025-04-02
GUJTHEM,2025-03-25,2025-03-26,0.5428824049513704,-0.06094568790362298,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.06000001710267078,4,True,2025-04-01,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02,-0.044308209795041575,5,False,2025-04-02
MCLOUD,2025-03-25,2025-03-26,0.5268373245251857,-0.06148866155295585,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02,-0.009546928153262413,5,False,2025-04-02
AGIIL,2025-03-25,2025-03-26,0.5164212910532275,-0.11584697785924691,-0.09945353523629608,5,False,2025-04-02,-0.06885249236893787,2,True,2025-03-27,-0.0251366453744023,2,True,2025-03-27,-0.10546449755058918,4,True,2025-04-01,-0.07190261719369473,2,True,2025-03-27,-0.07999999999999996,2,True,2025-03-27,-0.09945353523629608,5,False,2025-04-02,-0.09945353523629608,5,False,2025-04-02,-0.09945353523629608,5,False,2025-04-02,-0.09945353523629608,5,False,2025-04-02
INDOFARM,2025-03-25,2025-03-26,0.5164212910532275,-0.049334981553195933,0.06428125109319227,5,False,2025-04-02,-0.01950593218062313,3,True,2025-03-28,-0.01741608680366913,1,True,2025-03-26,-0.0031665612370307405,1,True,2025-03-26,0.0,1,True,2025-03-26,0.06428125109319227,5,False,2025-04-02,0.06428125109319227,5,False,2025-04-02,0.06428125109319227,5,False,2025-04-02,0.06428125109319227,5,False,2025-04-02,0.06428125109319227,5,False,2025-04-02
SHAILY,2025-03-25,2025-03-26,0.49543218552354173,-0.11430816330499871,-0.11430816330499871,5,False,2025-04-02,-0.06768869204091321,4,True,2025-04-01,-0.0621331492809879,1,True,2025-03-26,-0.11430816330499871,5,True,2025-04-02,-0.09754640022233552,5,True,2025-04-02,-0.07999999999999996,4,True,2025-04-01,-0.11430816330499871,5,False,2025-04-02,-0.11430816330499871,5,False,2025-04-02,-0.11430816330499871,5,False,2025-04-02,-0.11430816330499871,5,False,2025-04-02
SARDAEN,2025-03-25,2025-03-26,0.49217809867629364,-0.03152402109293451,0.12045931567229906,5,False,2025-04-02,0.12045931567229906,5,False,2025-04-02,-0.00793316867008087,1,True,2025-03-26,0.011586613346490138,1,True,2025-03-26,0.0,1,True,2025-03-26,0.12045931567229906,5,False,2025-04-02,0.12045931567229906,5,False,2025-04-02,0.12045931567229906,5,False,2025-04-02,0.12045931567229906,5,False,2025-04-02,0.12045931567229906,5,False,2025-04-02
BAJAJHCARE,2025-03-25,2025-03-26,0.460758377425044,-0.0888038603420549,-0.06870657081232612,5,False,2025-04-02,-0.06780250347705141,3,True,2025-03-28,-0.05424200278164115,3,True,2025-03-28,-0.06870657081232612,5,False,2025-04-02,-0.0867872384062065,4,True,2025-04-01,-0.0867872384062065,4,True,2025-04-01,-0.06870657081232612,5,False,2025-04-02,-0.06870657081232612,5,False,2025-04-02,-0.06870657081232612,5,False,2025-04-02,-0.06870657081232612,5,False,2025-04-02
DYCL,2025-03-25,2025-03-26,0.460758377425044,-0.030176288534199736,0.04344669237370069,5,False,2025-04-02,-0.015633477490663905,1,True,2025-03-26,-0.009270997659116875,1,True,2025-03-26,-0.015633477490663905,1,True,2025-03-26,0.0,1,True,2025-03-26,0.04344669237370069,5,False,2025-04-02,0.04344669237370069,5,False,2025-04-02,0.04344669237370069,5,False,2025-04-02,0.04344669237370069,5,False,2025-04-02,0.04344669237370069,5,False,2025-04-02
KRN,2025-03-25,2025-03-26,0.460758377425044,-0.06546226319608717,-0.05135495390440192,5,False,2025-04-02,-0.016783748843636648,1,True,2025-03-26,-0.01639345601306552,1,True,2025-03-26,-0.016783748843636648,1,True,2025-03-26,0.0,1,True,2025-03-26,-0.05135495390440192,5,False,2025-04-02,-0.05135495390440192,5,False,2025-04-02,-0.05135495390440192,5,False,2025-04-02,-0.05135495390440192,5,False,2025-04-02,-0.05135495390440192,5,False,2025-04-02
NIBE,2025-03-26,2025-03-27,0.8571428571428571,-0.0952160340780297,0.10849449921123622,5,False,2025-04-03,-0.08226146700803127,1,True,2025-03-27,-0.047607988800299594,1,True,2025-03-27,0.10849449921123622,5,False,2025-04-03,0.10849449921123622,5,False,2025-04-03,-0.07999999999999996,1,True,2025-03-27,0.10849449921123622,5,False,2025-04-03,0.10849449921123622,5,False,2025-04-03,0.10849449921123622,5,False,2025-04-03,0.10849449921123622,5,False,2025-04-03
DYCL,2025-03-26,2025-03-27,0.6401869158878505,-0.023966293763359126,0.06311745616713038,5,False,2025-04-03,0.06311745616713038,5,False,2025-04-03,-0.01756307357249076,1,True,2025-03-27,0.02049032694343822,1,True,2025-03-27,0.0,1,True,2025-03-27,0.06311745616713038,5,False,2025-04-03,0.06311745616713038,5,False,2025-04-03,0.06311745616713038,5,False,2025-04-03,0.06311745616713038,5,False,2025-04-03,0.06311745616713038,5,False,2025-04-03
PAKKA,2025-03-26,2025-03-27,0.6401869158878505,-0.03463810217129948,0.05991451649968682,5,False,2025-04-03,-0.009888259348161954,1,True,2025-03-27,-0.005324461076652187,1,True,2025-03-27,-0.009888259348161954,1,True,2025-03-27,0.0,1,True,2025-03-27,0.05991451649968682,5,False,2025-04-03,0.05991451649968682,5,False,2025-04-03,0.05991451649968682,5,False,2025-04-03,0.05991451649968682,5,False,2025-04-03,0.05991451649968682,5,False,2025-04-03
GUJTHEM,2025-03-26,2025-03-27,0.6326530612244898,-0.05929822419819075,-0.009824518571820207,5,False,2025-04-03,-0.04561403508771933,3,True,2025-04-01,-0.015368438185306976,1,True,2025-03-27,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03,-0.009824518571820207,5,False,2025-04-03
MOTISONS,2025-03-26,2025-03-27,0.6326530612244898,-0.02941176470588236,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03,0.012941136079676063,1,True,2025-03-27,0.0,1,True,2025-03-27,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03,0.11764705882352944,5,False,2025-04-03
TFCILTD,2025-03-26,2025-03-27,0.6326530612244898,-0.02727277351148205,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03,0.07272731896602735,5,False,2025-04-03
VAKRANGEE,2025-03-26,2025-03-27,0.6326530612244898,-0.1018251182977582,0.04514892160595463,5,False,2025-04-03,-0.050912559148879044,1,True,2025-03-27,0.0,1,True,2025-03-27,-0.050912559148879044,1,True,2025-03-27,0.0,1,True,2025-03-27,-0.07999999999999996,2,True,2025-03-28,0.04514892160595463,5,False,2025-04-03,0.04514892160595463,5,False,2025-04-03,0.04514892160595463,5,False,2025-04-03,0.04514892160595463,5,False,2025-04-03
FUSION,2025-03-26,2025-03-27,0.6256410256410255,-0.05156492785030875,0.0395556889699098,5,False,2025-04-03,0.0395556889699098,5,False,2025-04-03,-0.011483891228412202,1,True,2025-03-27,0.058245215150307006,1,True,2025-03-27,0.0,1,True,2025-03-27,0.0395556889699098,5,False,2025-04-03,0.0395556889699098,5,False,2025-04-03,0.0395556889699098,5,False,2025-04-03,0.0395556889699098,5,False,2025-04-03,0.0395556889699098,5,False,2025-04-03
OLAELEC,2025-03-26,2025-03-27,0.6256410256410255,-0.004823461145436636,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03,0.06309080701415559,1,True,2025-03-27,0.0,1,True,2025-03-27,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03,0.04263937886161728,5,False,2025-04-03
AEROENTER,2025-03-26,2025-03-27,0.6197411003236247,-0.03728200140990112,0.0546001302731709,5,False,2025-04-03,-0.02152737080792766,1,True,2025-03-27,-0.019843674030064484,1,True,2025-03-27,-0.02152737080792766,1,True,2025-03-27,0.0,1,True,2025-03-27,0.0546001302731709,5,False,2025-04-03,0.0546001302731709,5,False,2025-04-03,0.0546001302731709,5,False,2025-04-03,0.0546001302731709,5,False,2025-04-03,0.0546001302731709,5,False,2025-04-03
PAKKA,2025-03-27,2025-03-28,0.8200692041522492,-0.0229273162085889,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04,-0.014122788217145299,1,True,2025-03-28,0.0,1,True,2025-03-28,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04,0.012409183693986803,5,False,2025-04-04
VAKRANGEE,2025-03-27,2025-03-28,0.7196969696969697,-0.050761419353914206,0.15431466448964293,5,False,2025-04-04,-0.04467010325048981,1,True,2025-03-28,0.0,1,True,2025-03-28,-0.04467010325048981,1,True,2025-03-28,0.0,1,True,2025-03-28,0.15431466448964293,5,False,2025-04-04,0.15431466448964293,5,False,2025-04-04,0.15431466448964293,5,False,2025-04-04,0.15431466448964293,5,False,2025-04-04,0.15431466448964293,5,False,2025-04-04
LANDMARK,2025-03-27,2025-03-28,0.6733524355300858,-0.03674540682414695,-0.008661385283382561,5,False,2025-04-04,-0.008661385283382561,5,False,2025-04-04,-0.03149606299212604,1,True,2025-03-28,-0.013254561136400889,1,True,2025-03-28,0.0,1,True,2025-03-28,-0.008661385283382561,5,False,2025-04-04,-0.008661385283382561,5,False,2025-04-04,-0.008661385283382561,5,False,2025-04-04,-0.008661385283382561,5,False,2025-04-04,-0.008661385283382561,5,False,2025-04-04
JAICORPLTD,2025-03-27,2025-03-28,0.6401869158878505,-0.03369563558827271,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04,-0.023369581803031614,1,True,2025-03-28,0.0,1,True,2025-03-28,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04,-0.011956505153490116,5,False,2025-04-04
